local_time,PLTS_Kayan_Hulu_ESDM,PLTS_Lumbis_Ogong_ESDM,PLTS_Pulau_Limbung,PLTS_Sebatik,PLTS_Sebatik_ESDM,PLTS_Sebuku_ESDM,PLTS_Seimenggaris_ESDM,PLTS_Sidding,PLTS_Temajuk,PLTS_Tulin_Onsoi_ESDM
27/05/2021 12:00,0.043036,0.043616,0.099582,0.139221,0.083655,0.04244,0.043597,0.018265,0.027549,0.042431
27/05/2021 13:00,0.03946,0.043218,0.089728,0.130443,0.078346,0.042108,0.04151,0.017746,0.025255,0.042137
27/05/2021 14:00,0.032485,0.038182,0.069968,0.108478,0.065529,0.036926,0.035691,0.015732,0.020733,0.03711
27/05/2021 15:00,0.02294,0.028825,0.048789,0.079513,0.04798,0.02739,0.026216,0.012471,0.01378,0.027521
27/05/2021 16:00,0.01245,0.016711,0.02462,0.048506,0.02911,0.016128,0.015579,0.00742,0.006241,0.01621
27/05/2021 17:00,0.003997,0.005629,0.002088,0.015518,0.009403,0.005387,0.005162,0.003229,0.000528,0.005394
27/05/2021 18:00,0,0,0,0,0,0,0,0.000203,0,0
27/05/2021 19:00,0,0,0,0,0,0,0,0,0,0
27/05/2021 20:00,0,0,0,0,0,0,0,0,0,0
27/05/2021 21:00,0,0,0,0,0,0,0,0,0,0
27/05/2021 22:00,0,0,0,0,0,0,0,0,0,0
27/05/2021 23:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 00:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 01:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 02:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 03:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 04:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 05:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 06:00,0.001768,0.001106,0.006122,0.008253,0.004575,0.00134,0.001716,0,0.00224,0.00131
28/05/2021 07:00,0.011756,0.009718,0.020978,0.044213,0.025489,0.010221,0.011416,0.001676,0.007471,0.010052
28/05/2021 08:00,0.023491,0.023244,0.036644,0.081916,0.048009,0.02258,0.023465,0.005533,0.014526,0.022802
28/05/2021 09:00,0.034867,0.03611,0.050597,0.118996,0.070031,0.035405,0.035241,0.009791,0.020514,0.035657
28/05/2021 10:00,0.041886,0.045354,0.058762,0.144974,0.08568,0.04393,0.043718,0.013706,0.025283,0.044363
28/05/2021 11:00,0.045803,0.050726,0.06427,0.154245,0.091841,0.0491,0.048083,0.016001,0.02725,0.049558
28/05/2021 12:00,0.046062,0.051552,0.064983,0.150786,0.090618,0.049459,0.048391,0.017401,0.026461,0.049836
28/05/2021 13:00,0.042046,0.04745,0.058309,0.139362,0.084136,0.045745,0.045116,0.016515,0.02354,0.046012
28/05/2021 14:00,0.035595,0.039551,0.049676,0.11848,0.071585,0.038304,0.0383,0.014063,0.019752,0.038683
28/05/2021 15:00,0.026991,0.028629,0.032411,0.088097,0.053125,0.027562,0.028015,0.009515,0.013244,0.027613
28/05/2021 16:00,0.016279,0.01755,0.011853,0.051408,0.031152,0.016444,0.016593,0.005613,0.005688,0.016384
28/05/2021 17:00,0.005343,0.005604,0.000396,0.015849,0.009872,0.005139,0.005417,0.001988,0.000495,0.005002
28/05/2021 18:00,0,0,0,0,0,0,0,0.000087,0,0
28/05/2021 19:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 20:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 21:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 22:00,0,0,0,0,0,0,0,0,0,0
28/05/2021 23:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 00:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 01:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 02:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 03:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 04:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 05:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 06:00,0.002336,0.001768,0.006966,0.008821,0.005162,0.002241,0.002441,0,0.003137,0.002259
29/05/2021 07:00,0.012911,0.012545,0.024156,0.046256,0.027313,0.013046,0.013411,0.001626,0.00794,0.013069
29/05/2021 08:00,0.026108,0.025915,0.042492,0.089392,0.05317,0.026249,0.026751,0.00503,0.013491,0.026196
29/05/2021 09:00,0.03705,0.039355,0.056004,0.12922,0.076736,0.039174,0.03923,0.008154,0.017565,0.039443
29/05/2021 10:00,0.044536,0.047045,0.064808,0.153465,0.091208,0.045559,0.046528,0.010521,0.02063,0.04613
29/05/2021 11:00,0.047911,0.052389,0.069172,0.164929,0.098423,0.050461,0.050898,0.012207,0.024959,0.050892
29/05/2021 12:00,0.048144,0.053149,0.06682,0.165378,0.098777,0.052024,0.051549,0.013262,0.023925,0.052423
29/05/2021 13:00,0.044518,0.049833,0.059885,0.154917,0.091939,0.047716,0.047234,0.012161,0.021664,0.048027
29/05/2021 14:00,0.038382,0.042041,0.048071,0.132966,0.078611,0.04036,0.039973,0.010517,0.016389,0.040601
29/05/2021 15:00,0.028982,0.030197,0.029973,0.100681,0.059139,0.0283,0.028861,0.007907,0.011086,0.027896
29/05/2021 16:00,0.016715,0.017568,0.012356,0.058219,0.034292,0.016548,0.016911,0.004276,0.004648,0.016372
29/05/2021 17:00,0.00518,0.005522,0.000712,0.018235,0.010781,0.005256,0.005387,0.001567,0.000346,0.005256
29/05/2021 18:00,0,0,0,0,0,0,0,0.000103,0,0
29/05/2021 19:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 20:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 21:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 22:00,0,0,0,0,0,0,0,0,0,0
29/05/2021 23:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 00:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 01:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 02:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 03:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 04:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 05:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 06:00,0.001915,0.001663,0.007367,0.009497,0.00552,0.002274,0.002544,0,0.002397,0.00231
30/05/2021 07:00,0.011596,0.012133,0.022326,0.047151,0.02756,0.012935,0.01326,0.001604,0.006569,0.013007
30/05/2021 08:00,0.024458,0.025405,0.037991,0.091602,0.05406,0.026341,0.026868,0.004752,0.01131,0.026538
30/05/2021 09:00,0.03561,0.038412,0.05252,0.130428,0.077165,0.038403,0.038975,0.007943,0.01519,0.038949
30/05/2021 10:00,0.043819,0.047835,0.061971,0.157236,0.093311,0.048183,0.047931,0.009501,0.017501,0.048643
30/05/2021 11:00,0.048713,0.05197,0.066826,0.173922,0.103188,0.051458,0.052568,0.010661,0.019605,0.052297
30/05/2021 12:00,0.049576,0.05267,0.068415,0.175847,0.104315,0.052436,0.053154,0.011386,0.020253,0.053052
30/05/2021 13:00,0.046978,0.04934,0.059922,0.163957,0.096959,0.048734,0.049092,0.012124,0.018911,0.049336
30/05/2021 14:00,0.040061,0.042897,0.046878,0.138616,0.081707,0.042675,0.04137,0.010526,0.014722,0.042818
30/05/2021 15:00,0.029953,0.03161,0.030614,0.102575,0.060491,0.030696,0.030223,0.007932,0.009606,0.030477
30/05/2021 16:00,0.016746,0.018453,0.013025,0.059039,0.034824,0.01795,0.017475,0.004933,0.004015,0.017888
30/05/2021 17:00,0.00494,0.005879,0.000759,0.018525,0.010993,0.005736,0.00559,0.002136,0.000255,0.005703
30/05/2021 18:00,0,0,0,0,0,0,0,0.000122,0,0
30/05/2021 19:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 20:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 21:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 22:00,0,0,0,0,0,0,0,0,0,0
30/05/2021 23:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 00:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 01:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 02:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 03:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 04:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 05:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 06:00,0.002054,0.001459,0.010066,0.00619,0.003612,0.001697,0.001718,0,0.004833,0.001629
31/05/2021 07:00,0.011747,0.010849,0.02911,0.036472,0.021317,0.010645,0.010425,0.002906,0.014284,0.01044
31/05/2021 08:00,0.02344,0.024008,0.039926,0.073757,0.043315,0.023453,0.022126,0.007773,0.024733,0.023247
31/05/2021 09:00,0.03479,0.037313,0.053814,0.103824,0.061978,0.035971,0.033383,0.012714,0.03318,0.035831
31/05/2021 10:00,0.042285,0.046823,0.069218,0.129158,0.078266,0.04531,0.043248,0.016173,0.038478,0.045613
31/05/2021 11:00,0.047276,0.05251,0.087132,0.145281,0.088174,0.050832,0.048794,0.018522,0.040522,0.051303
31/05/2021 12:00,0.047878,0.053821,0.088935,0.147791,0.089835,0.052136,0.049943,0.01938,0.039438,0.052667
31/05/2021 13:00,0.043741,0.050054,0.083281,0.134813,0.081732,0.048184,0.045738,0.018317,0.035102,0.048863
31/05/2021 14:00,0.036691,0.04194,0.071013,0.115009,0.069294,0.040352,0.038429,0.016282,0.027663,0.041099
31/05/2021 15:00,0.027129,0.030386,0.041363,0.082511,0.049527,0.028048,0.027169,0.01183,0.018316,0.028923
31/05/2021 16:00,0.015106,0.017113,0.012004,0.0442,0.026152,0.014658,0.013916,0.007425,0.007987,0.015119
31/05/2021 17:00,0.004291,0.004863,0.000523,0.012437,0.007239,0.003762,0.003597,0.002376,0.000682,0.003849
31/05/2021 18:00,0,0,0,0,0,0,0,0.000114,0,0
31/05/2021 19:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 20:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 21:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 22:00,0,0,0,0,0,0,0,0,0,0
31/05/2021 23:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 00:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 01:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 02:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 03:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 04:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 05:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 06:00,0.001702,0.001345,0.003493,0.00594,0.003506,0.00156,0.001746,0,0.002474,0.001637
01/06/2021 07:00,0.011653,0.010959,0.013983,0.033542,0.019745,0.01059,0.010281,0.001762,0.008317,0.01084
01/06/2021 08:00,0.025023,0.02466,0.021915,0.071905,0.04236,0.023355,0.022039,0.005989,0.014935,0.023561
01/06/2021 09:00,0.036533,0.037724,0.02949,0.117171,0.069272,0.036138,0.035337,0.010451,0.023866,0.036248
01/06/2021 10:00,0.044591,0.046303,0.034084,0.149165,0.088684,0.045332,0.045552,0.012836,0.029117,0.045938
01/06/2021 11:00,0.049389,0.052171,0.036726,0.163806,0.097458,0.051228,0.050593,0.013791,0.033067,0.051762
01/06/2021 12:00,0.050789,0.053088,0.039193,0.16834,0.099833,0.052034,0.051395,0.013064,0.032265,0.052549
01/06/2021 13:00,0.047811,0.049924,0.038646,0.158029,0.093757,0.048883,0.048259,0.011502,0.027524,0.049326
01/06/2021 14:00,0.040737,0.042167,0.032495,0.135128,0.080327,0.041352,0.04128,0.008237,0.021102,0.041799
01/06/2021 15:00,0.029616,0.031377,0.023238,0.099188,0.059233,0.030806,0.030626,0.004711,0.011141,0.031059
01/06/2021 16:00,0.016823,0.018059,0.007777,0.056274,0.033813,0.017598,0.017499,0.00263,0.004116,0.017558
01/06/2021 17:00,0.005047,0.005418,0.000183,0.016442,0.009925,0.005185,0.005179,0.000957,0.00021,0.005099
01/06/2021 18:00,0,0,0,0,0,0,0,0.000004,0,0
01/06/2021 19:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 20:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 21:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 22:00,0,0,0,0,0,0,0,0,0,0
01/06/2021 23:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 00:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 01:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 02:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 03:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 04:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 05:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 06:00,0.001319,0.00134,0.014335,0.003998,0.00249,0.001531,0.001477,0,0.002648,0.001563
02/06/2021 07:00,0.008014,0.009477,0.040941,0.024991,0.01526,0.009259,0.008745,0.001759,0.006687,0.009459
02/06/2021 08:00,0.014284,0.01799,0.063342,0.044527,0.026736,0.015739,0.014944,0.005122,0.012598,0.016433
02/06/2021 09:00,0.020451,0.02867,0.0782,0.061482,0.036497,0.022024,0.020088,0.009134,0.018877,0.022802
02/06/2021 10:00,0.031369,0.038017,0.086942,0.084747,0.05043,0.030481,0.027854,0.011008,0.020435,0.031415
02/06/2021 11:00,0.040714,0.044529,0.094863,0.113676,0.067445,0.039493,0.036734,0.012765,0.022634,0.040823
02/06/2021 12:00,0.04263,0.047316,0.086675,0.143986,0.08453,0.044361,0.043161,0.01339,0.021632,0.045304
02/06/2021 13:00,0.041421,0.043433,0.067801,0.143581,0.084479,0.041619,0.042223,0.012096,0.017435,0.041976
02/06/2021 14:00,0.035133,0.032361,0.042487,0.116445,0.0681,0.031026,0.032665,0.00971,0.012177,0.030479
02/06/2021 15:00,0.024053,0.018815,0.023263,0.071139,0.04122,0.017518,0.018912,0.005895,0.007238,0.016893
02/06/2021 16:00,0.012285,0.009137,0.008794,0.034501,0.019655,0.008427,0.008653,0.003317,0.003285,0.008105
02/06/2021 17:00,0.002932,0.002345,0.000208,0.008123,0.004611,0.002163,0.002069,0.001228,0.000236,0.002103
02/06/2021 18:00,0,0,0,0,0,0,0,0.000051,0,0
02/06/2021 19:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 20:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 21:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 22:00,0,0,0,0,0,0,0,0,0,0
02/06/2021 23:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 00:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 01:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 02:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 03:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 04:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 05:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 06:00,0.001831,0.001083,0.005085,0.009732,0.005623,0.001904,0.002437,0,0.004122,0.001894
03/06/2021 07:00,0.011284,0.00886,0.018434,0.046845,0.027808,0.012313,0.013663,0.000974,0.011844,0.012315
03/06/2021 08:00,0.022042,0.01906,0.03502,0.086615,0.051932,0.024267,0.026231,0.003458,0.018584,0.024313
03/06/2021 09:00,0.027872,0.029509,0.051477,0.115801,0.069694,0.034466,0.036173,0.006358,0.024296,0.034762
03/06/2021 10:00,0.033915,0.040776,0.059515,0.137022,0.082085,0.043954,0.043452,0.008687,0.0282,0.044438
03/06/2021 11:00,0.037168,0.047032,0.061383,0.148554,0.089128,0.048469,0.047563,0.010274,0.030813,0.048873
03/06/2021 12:00,0.037659,0.04745,0.068382,0.151206,0.090498,0.047211,0.047443,0.011216,0.031161,0.047571
03/06/2021 13:00,0.033352,0.043002,0.059938,0.140855,0.083901,0.042848,0.043519,0.01198,0.027581,0.043589
03/06/2021 14:00,0.025882,0.033109,0.047463,0.116833,0.068888,0.033417,0.034837,0.011995,0.022448,0.034542
03/06/2021 15:00,0.017972,0.020117,0.030473,0.081967,0.048076,0.021161,0.023281,0.010394,0.015253,0.021608
03/06/2021 16:00,0.0103,0.009154,0.010394,0.044037,0.025638,0.010321,0.011762,0.006987,0.007124,0.010168
03/06/2021 17:00,0.003068,0.002337,0.000295,0.01062,0.006206,0.002595,0.002847,0.003062,0.00057,0.002461
03/06/2021 18:00,0,0,0,0,0,0,0,0.000158,0,0
03/06/2021 19:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 20:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 21:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 22:00,0,0,0,0,0,0,0,0,0,0
03/06/2021 23:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 00:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 01:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 02:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 03:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 04:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 05:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 06:00,0.00102,0.000619,0.010817,0.003633,0.002057,0.000692,0.000846,0,0.002073,0.000688
04/06/2021 07:00,0.007785,0.006781,0.033678,0.024881,0.014621,0.006619,0.006992,0.000968,0.00703,0.006464
04/06/2021 08:00,0.017338,0.015801,0.057753,0.055496,0.033128,0.01549,0.016582,0.003264,0.012473,0.01524
04/06/2021 09:00,0.025033,0.024933,0.073972,0.086906,0.051363,0.023894,0.025196,0.005878,0.017233,0.023682
04/06/2021 10:00,0.030476,0.031995,0.087617,0.108662,0.063687,0.030711,0.031277,0.008151,0.020718,0.031049
04/06/2021 11:00,0.033576,0.036086,0.092132,0.121025,0.071525,0.036177,0.036348,0.009894,0.022575,0.036715
04/06/2021 12:00,0.032161,0.036446,0.086132,0.122936,0.07256,0.03754,0.036673,0.010887,0.023013,0.037226
04/06/2021 13:00,0.02843,0.032329,0.068318,0.111895,0.06547,0.03245,0.031956,0.01108,0.02129,0.031564
04/06/2021 14:00,0.023432,0.024402,0.048167,0.092941,0.054087,0.024111,0.025185,0.010452,0.017354,0.023272
04/06/2021 15:00,0.017218,0.017008,0.026023,0.063575,0.03693,0.016619,0.017088,0.008603,0.011605,0.015963
04/06/2021 16:00,0.009747,0.009041,0.009208,0.034972,0.020005,0.008843,0.008902,0.005519,0.005248,0.008528
04/06/2021 17:00,0.002623,0.002426,0.000329,0.009087,0.00515,0.002334,0.002278,0.002352,0.000437,0.002284
04/06/2021 18:00,0,0,0,0,0,0,0,0.000133,0,0
04/06/2021 19:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 20:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 21:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 22:00,0,0,0,0,0,0,0,0,0,0
04/06/2021 23:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 00:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 01:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 02:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 03:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 04:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 05:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 06:00,0.001498,0.001086,0.022189,0.007296,0.004088,0.001346,0.001605,0.000008,0.005771,0.001283
05/06/2021 07:00,0.01016,0.009095,0.062378,0.042511,0.024658,0.010279,0.011248,0.002993,0.014585,0.00997
05/06/2021 08:00,0.021067,0.019891,0.095006,0.085407,0.050164,0.022132,0.024032,0.007331,0.024784,0.021727
05/06/2021 09:00,0.02988,0.030223,0.118934,0.122542,0.072175,0.031957,0.035069,0.012503,0.032776,0.031947
05/06/2021 10:00,0.035968,0.039914,0.133092,0.146957,0.086327,0.039976,0.042311,0.016593,0.037763,0.040464
05/06/2021 11:00,0.039351,0.046852,0.139762,0.160298,0.093751,0.046075,0.046381,0.019176,0.039816,0.046751
05/06/2021 12:00,0.041001,0.048422,0.137355,0.161925,0.094337,0.04704,0.04639,0.020179,0.038853,0.047538
05/06/2021 13:00,0.038854,0.045902,0.125966,0.15004,0.087194,0.043703,0.042723,0.01947,0.034534,0.044093
05/06/2021 14:00,0.033054,0.039544,0.105306,0.124672,0.072176,0.037022,0.035271,0.017205,0.027686,0.037129
05/06/2021 15:00,0.024215,0.028395,0.06935,0.090799,0.052592,0.025534,0.025009,0.01312,0.018252,0.025058
05/06/2021 16:00,0.013862,0.016245,0.031157,0.049861,0.029008,0.014969,0.014148,0.008714,0.008029,0.014564
05/06/2021 17:00,0.0043,0.004964,0.002618,0.014033,0.008167,0.004284,0.003975,0.003458,0.000768,0.004108
05/06/2021 18:00,0,0,0,0,0,0,0,0.000231,0,0
05/06/2021 19:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 20:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 21:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 22:00,0,0,0,0,0,0,0,0,0,0
05/06/2021 23:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 00:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 01:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 02:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 03:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 04:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 05:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 06:00,0.002197,0.001533,0.011398,0.007371,0.004255,0.001821,0.00189,0,0.003476,0.001685
06/06/2021 07:00,0.012428,0.010972,0.033942,0.040784,0.023941,0.011295,0.011551,0.00222,0.010919,0.010973
06/06/2021 08:00,0.02446,0.023916,0.054975,0.083353,0.049092,0.02367,0.024207,0.006657,0.017896,0.023486
06/06/2021 09:00,0.035857,0.035571,0.077208,0.119752,0.070927,0.035225,0.035734,0.010169,0.025357,0.035209
06/06/2021 10:00,0.043025,0.044213,0.092454,0.142207,0.08444,0.042956,0.043183,0.01314,0.031413,0.04313
06/06/2021 11:00,0.046528,0.049305,0.097728,0.15352,0.090967,0.047728,0.046972,0.015447,0.033709,0.048164
06/06/2021 12:00,0.047031,0.050403,0.095049,0.158069,0.093106,0.04852,0.047452,0.016788,0.032626,0.048967
06/06/2021 13:00,0.042969,0.047352,0.076465,0.150311,0.088447,0.045612,0.044825,0.015825,0.028076,0.046032
06/06/2021 14:00,0.033428,0.039929,0.062005,0.122178,0.071462,0.037755,0.03603,0.013007,0.021233,0.038079
06/06/2021 15:00,0.021712,0.026829,0.040242,0.088395,0.051262,0.024855,0.024515,0.008372,0.013133,0.024842
06/06/2021 16:00,0.011537,0.014029,0.017817,0.048713,0.028206,0.013404,0.013339,0.004717,0.005827,0.013425
06/06/2021 17:00,0.003089,0.003965,0.001099,0.014035,0.008226,0.003783,0.003956,0.001933,0.000506,0.003809
06/06/2021 18:00,0,0,0,0,0,0,0,0.000108,0,0
06/06/2021 19:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 20:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 21:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 22:00,0,0,0,0,0,0,0,0,0,0
06/06/2021 23:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 00:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 01:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 02:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 03:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 04:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 05:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 06:00,0.001741,0.001572,0.007215,0.005891,0.003154,0.00136,0.00124,0,0.001462,0.001447
07/06/2021 07:00,0.011707,0.010994,0.026515,0.039609,0.021872,0.009521,0.008898,0.001357,0.005349,0.009527
07/06/2021 08:00,0.024148,0.021489,0.04791,0.079933,0.04598,0.020683,0.020931,0.004475,0.010068,0.020284
07/06/2021 09:00,0.031339,0.028182,0.059332,0.112001,0.064299,0.026919,0.028746,0.007954,0.014818,0.02694
07/06/2021 10:00,0.039504,0.033187,0.060133,0.141328,0.081772,0.033645,0.037282,0.01101,0.017864,0.034266
07/06/2021 11:00,0.044248,0.038465,0.071537,0.154868,0.089757,0.039531,0.042088,0.013194,0.020793,0.040695
07/06/2021 12:00,0.046612,0.04399,0.073006,0.160684,0.093648,0.044691,0.045618,0.014429,0.022781,0.045692
07/06/2021 13:00,0.042901,0.044605,0.073571,0.151634,0.089242,0.04517,0.04501,0.014881,0.021999,0.045787
07/06/2021 14:00,0.036583,0.039585,0.06118,0.129165,0.076606,0.039708,0.03935,0.013661,0.017165,0.040134
07/06/2021 15:00,0.02591,0.030457,0.042555,0.092354,0.055631,0.030233,0.029627,0.010158,0.01008,0.030389
07/06/2021 16:00,0.015286,0.018086,0.014918,0.05078,0.03099,0.017455,0.017046,0.006202,0.003744,0.017576
07/06/2021 17:00,0.004347,0.006013,0.000573,0.013249,0.008336,0.005791,0.00519,0.002136,0.000206,0.00586
07/06/2021 18:00,0,0,0,0,0,0,0,0.000097,0,0
07/06/2021 19:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 20:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 21:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 22:00,0,0,0,0,0,0,0,0,0,0
07/06/2021 23:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 00:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 01:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 02:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 03:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 04:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 05:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 06:00,0.001275,0.000865,0.007084,0.006331,0.003309,0.000806,0.001025,0,0.003163,0.00086
08/06/2021 07:00,0.009641,0.007621,0.024997,0.03914,0.021925,0.00736,0.008773,0.001582,0.009488,0.00751
08/06/2021 08:00,0.02107,0.016744,0.053262,0.077869,0.045136,0.017754,0.020689,0.004713,0.016461,0.018107
08/06/2021 09:00,0.0318,0.02574,0.082099,0.116031,0.067912,0.028405,0.032428,0.008508,0.023192,0.029395
08/06/2021 10:00,0.040869,0.034014,0.092108,0.145424,0.085386,0.03841,0.041737,0.012612,0.029571,0.039605
08/06/2021 11:00,0.046112,0.040845,0.091268,0.159915,0.094123,0.045059,0.046958,0.015585,0.035014,0.046193
08/06/2021 12:00,0.04797,0.044465,0.086847,0.162978,0.096342,0.048081,0.048882,0.017818,0.034505,0.048959
08/06/2021 13:00,0.045312,0.042009,0.072478,0.154251,0.090596,0.043852,0.044975,0.018258,0.029776,0.044693
08/06/2021 14:00,0.039781,0.03668,0.057213,0.130786,0.076819,0.037644,0.03763,0.01679,0.024147,0.036841
08/06/2021 15:00,0.029334,0.025851,0.036912,0.094925,0.055721,0.026752,0.026932,0.013531,0.015737,0.025859
08/06/2021 16:00,0.016764,0.014393,0.012502,0.052029,0.030357,0.014849,0.014327,0.008896,0.007042,0.013978
08/06/2021 17:00,0.005021,0.004684,0.000275,0.013381,0.00767,0.004563,0.003703,0.003836,0.000709,0.004252
08/06/2021 18:00,0,0,0,0,0,0,0,0.000294,0,0
08/06/2021 19:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 20:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 21:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 22:00,0,0,0,0,0,0,0,0,0,0
08/06/2021 23:00,0,0,0,0,0,0,0,0,0,0
09/06/2021 00:00,0,0,0,0,0,0,0,0,0,0
